latitude,longitude,price,beds,baths,sq_feet,cats,dogs,nearestSchool,nearestPolice,restaurantCount,cemeteryCount,healthCareCount,communityCentreCount,placeOfWorshipCount,leisureCount,shopCount,tourismCount,lease_term_12 months,lease_term_6 months,lease_term_Long Term,lease_term_Negotiable,lease_term_Short Term,lease_term_months,furnishing_Furnished,furnishing_Negotiable,furnishing_Unfurnished,"furnishing_Unfurnished, Negotiable",type_Apartment,type_Basement,type_Condo Unit,type_Duplex,type_House,type_Loft,type_Main Floor,type_Mobile,type_Room For Rent,type_Townhouse,type_Vacation Home,smoking_Negotiable,smoking_Non-Smoking,smoking_Smoke Free Building,smoking_Smoking Allowed,latitude_standardized,longitude_standardized,beds_standardized,baths_standardized,sq_feet_standardized,nearestSchool_standardized,nearestPolice_standardized,restaurantCount_standardized,cemeteryCount_standardized,healthCareCount_standardized,placeOfWorshipCount_standardized,leisureCount_standardized,shopCount_standardized,tourismCount_standardized
51.2695413,-113.9859512,<2000,1,1.0,2500,0,0,4.118019866023345,13.509157805862328,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.52474322567818,-0.28116893038438645,-0.9668352441090436,-0.7585954733562923,2.6347400943732553,0.10092729562990373,0.30768042505514365,-0.6846662601300348,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2891518,-114.0230327,<2000,2,1.0,677,0,0,1.8005795915505831,14.739334167807096,8,0,3,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.5097577702578433,-0.3380856726864738,0.011428663462756623,-0.7585954733562923,-0.5874893565770793,-0.3867427219283708,0.38286585120213384,-0.6184840305998294,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.39876950128764754,-0.6225070088140132,-0.3574490769569942
51.2529298,-114.011578,>=2000,3,2.5,1515,0,0,5.599156728234359,11.10600320440124,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5374369812027707,-0.32050374617196326,0.989692571034557,1.2320758331697816,0.8937110163776001,0.4126099946651502,0.16080538469726002,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2526265,-114.0360833,>=2000,3,2.5,2000,0,0,5.9093178055603,10.577666291897708,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5376687493182686,-0.3581171610860158,0.989692571034557,1.2320758331697816,1.7509689887917046,0.47787867049320243,0.12851470090216155,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2831517,-114.0459165,<2000,1,1.0,1600,0,0,3.3341172030680672,13.81376214490471,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.5143427747741783,-0.37321023203527764,-0.9668352441090436,-0.7585954733562923,1.0439521043264637,-0.06403308312003055,0.3262971110406544,-0.6941208643486356,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.710695656401211,-0.7502032381006152,-0.5675575997629827
51.3044974,-114.0115628,<2000,1,1.0,616,1,1,0.158709375042272,16.583422957414857,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4980313581470667,-0.32048041554932405,-0.9668352441090436,-0.7585954733562923,-0.6953094314580285,-0.7322493078511431,0.4955721312027992,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.3044974,-114.0115628,<2000,1,1.0,616,1,1,0.158709375042272,16.583422957414857,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4980313581470667,-0.32048041554932405,-0.9668352441090436,-0.7585954733562923,-0.6953094314580285,-0.7322493078511431,0.4955721312027992,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.3044974,-114.0115628,>=2000,2,2.0,971,1,1,0.158709375042272,16.583422957414857,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4980313581470667,-0.32048041554932405,0.011428663462756623,0.5685187309944237,-0.06783194649512735,-0.7322493078511431,0.4955721312027992,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.3044974,-114.0115628,<2000,1,1.0,654,1,1,0.158709375042272,16.583422957414857,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4980313581470667,-0.32048041554932405,-0.9668352441090436,-0.7585954733562923,-0.6281428274338307,-0.7322493078511431,0.4955721312027992,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.3044974,-114.0115628,<2000,1,1.0,616,1,1,0.158709375042272,16.583422957414857,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4980313581470667,-0.32048041554932405,-0.9668352441090436,-0.7585954733562923,-0.6953094314580285,-0.7322493078511431,0.4955721312027992,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.3044974,-114.0115628,<2000,1,1.0,711,1,1,0.158709375042272,16.583422957414857,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4980313581470667,-0.32048041554932405,-0.9668352441090436,-0.7585954733562923,-0.5273929213975338,-0.7322493078511431,0.4955721312027992,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.3044974,-114.0115628,<2000,2,2.0,906,1,1,0.158709375042272,16.583422957414857,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4980313581470667,-0.32048041554932405,0.011428663462756623,0.5685187309944237,-0.18272219022072897,-0.7322493078511431,0.4955721312027992,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.3044974,-114.0115628,<2000,1,1.0,616,1,1,0.158709375042272,16.583422957414857,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.4980313581470667,-0.32048041554932405,-0.9668352441090436,-0.7585954733562923,-0.6953094314580285,-0.7322493078511431,0.4955721312027992,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.2491537,-114.0171847,>=2000,3,2.5,1361,0,0,6.037027779068347,10.575719767654055,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5403225057030475,-0.3291095226121071,0.989692571034557,1.2320758331697816,0.6215095158584824,0.5047532897483654,0.12839573401311066,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2777434,-114.0446346,>=2000,4,4.0,2328,1,1,3.706453452343178,13.227878536553057,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5184755525488296,-0.3712426316966297,1.9679564786063573,3.222747139695856,2.330722834053202,0.01431941088885418,0.29048931133881534,-0.6941208643486356,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.710695656401211,-0.7502032381006152,-0.5675575997629827
51.2987494,-114.0103409,>=2000,3,2.0,1500,0,0,0.5036295438026779,15.985537600487168,11,0,3,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5024237192676991,-0.3186049097737118,0.989692571034557,0.5685187309944237,0.8671978832101536,-0.6596661105155143,0.45903081343874363,-0.590120217944027,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,0.22508280893947927,-0.7502032381006152,-0.5675575997629827
51.2598366,-114.0281494,>=2000,3,2.5,1350,0,0,4.986217177875711,11.48606182458647,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5321591176349254,-0.34593934352873246,0.989692571034557,1.2320758331697816,0.6020665515356882,0.2836261996659165,0.1840336552147409,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2561616,-114.0321096,>=2000,2,1.5,1038,1,1,5.452919940995703,11.023021671651138,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5349673860967065,-0.35201789166902936,0.011428663462756623,-0.09503837118093428,0.05059338165280049,0.38183668957250194,0.155733752616569,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.256554358922,-113.995315940259,<2000,2,1.0,1250,0,0,5.300023817379207,11.92521611672511,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5346672575269794,-0.295542958081422,0.011428663462756623,-0.7585954733562923,0.4253123304193781,0.34966202854240813,0.21087371134012917,-0.6846662601300348,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.710695656401211,-0.7502032381006152,-0.5675575997629827
51.2496146,-114.030942,>=2000,3,2.5,1500,1,1,6.136270299722042,10.33720266579026,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5399703068094326,-0.35022573147291947,0.989692571034557,1.2320758331697816,0.8671978832101536,0.5256373670308861,0.11381814131849531,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2822242,-114.0268172,>=2000,3,2.5,1400,0,1,2.605406259005631,13.93047865537062,6,0,3,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5150515282431007,-0.3438945372481003,0.989692571034557,1.2320758331697816,0.6904436620938433,-0.21737920504616517,0.3334305439769663,-0.6373932390370309,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.39876950128764754,-0.6225070088140132,-0.3574490769569942
51.3040693,-114.0266121,>=2000,4,3.5,2193,0,0,1.1322145108896369,16.315276420278742,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.49835849276706395,-0.34357972733355296,1.9679564786063573,2.5591900375204975,2.092104635546183,-0.5273899758022235,0.4791836585511651,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.27211,-114.035756,>=2000,3,3.0,1650,1,1,3.889370203227809,12.705187498199589,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5227803415427329,-0.357614785244823,0.989692571034557,1.8956329353451395,1.132329214884619,0.052811455796421436,0.25854368981858755,-0.6941208643486356,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.710695656401211,-0.6225070088140132,-0.5675575997629827
51.2991022,-114.0211995,<2000,2,2.0,996,0,0,0.8843141737342265,15.847398938176216,8,0,4,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.502154125495367,-0.3352718768047377,0.011428663462756623,0.5685187309944237,-0.023643391216049796,-0.5795568269202249,0.450588110006526,-0.6184840305998294,-0.012317550292698928,-0.6386635095877856,-0.7396472884231193,0.22508280893947927,-0.7502032381006152,-0.5675575997629827
51.289311,-114.01757,<2000,2,1.0,955,1,1,1.631712690102536,14.843888310363829,11,0,3,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5096361168322345,-0.3297009231975547,0.011428663462756623,-0.7585954733562923,-0.09611262187373697,-0.42227818996234895,0.38925594940816166,-0.590120217944027,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.39876950128764754,-0.6225070088140132,-0.3574490769569942
51.289311,-114.01757,<2000,2,1.0,955,1,1,1.631712690102536,14.843888310363829,11,0,3,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5096361168322345,-0.3297009231975547,0.011428663462756623,-0.7585954733562923,-0.09611262187373697,-0.42227818996234895,0.38925594940816166,-0.590120217944027,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.39876950128764754,-0.6225070088140132,-0.3574490769569942
51.2657922,-113.9866866,<2000,2,1.0,900,0,0,4.482049514656012,13.111312279820895,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5276081180020061,-0.28229770274496385,0.011428663462756623,-0.7585954733562923,-0.19332744348770758,0.177531792020135,0.28336506155001917,-0.6846662601300348,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.280764850472,-113.999724984131,<2000,3,2.0,1100,1,1,2.6106476347274,14.294343109292496,8,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5161666970197514,-0.30231044089256326,0.989692571034557,0.5685187309944237,0.1601809987449128,-0.21627623733717163,0.35566906592727376,-0.6184840305998294,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.5547325788444293,-0.6863551234573142,-0.3574490769569942
51.2578355,-113.980444,>=2000,3,2.5,1316,0,0,5.465073824890772,12.530534950636357,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5336882675720332,-0.2727158774279021,0.989692571034557,1.2320758331697816,0.5419701163561428,0.38439428936818937,0.24786934537301558,-0.6846662601300348,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.710695656401211,-0.7502032381006152,-0.5675575997629827
51.3061638,-114.0265646,>=2000,3,2.5,1600,1,1,1.1703003604169735,16.54495361273828,3,0,2,0,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.4967579707825214,-0.3435068191378491,0.989692571034557,1.2320758331697816,1.0439521043264637,-0.5193753887113247,0.4932209772036023,-0.6657570516928333,-0.012317550292698928,-0.8571423174817543,-0.7396472884231193,-0.08684334617408415,-0.7502032381006152,-0.5675575997629827
51.2496275,-114.030942,>=2000,2,2.5,1265,0,0,6.134875377638354,10.3385888461154,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5399604492140145,-0.35022573147291947,0.011428663462756623,1.2320758331697816,0.4518254635868246,0.5253438269191785,0.11390286133237808,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2672405,-114.0120077,>=2000,3,2.5,2504,1,1,4.008862879261786,12.59362441623426,3,0,4,0,0,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5265013927739256,-0.321163296734025,0.989692571034557,1.2320758331697816,2.641810263217908,0.07795686992487502,0.2517252220611885,-0.6657570516928333,-0.012317550292698928,-0.6386635095877856,-0.7396472884231193,-0.5547325788444293,-0.49481077952741137,-0.3574490769569942
51.2987401,-114.0275557,>=2000,4,3.0,2500,1,0,1.296695853030712,15.720688051593074,8,0,4,0,0,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5024308259062517,-0.34502806782776746,1.9679564786063573,1.8956329353451395,2.6347400943732553,-0.4927773819444612,0.44284384479388955,-0.6184840305998294,-0.012317550292698928,-0.6386635095877856,-0.7396472884231193,0.22508280893947927,-0.7502032381006152,-0.5675575997629827
51.2500153,-114.02226,>=2000,3,2.5,1800,0,0,5.9800317076073295,10.551228062972724,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.5396641100277629,-0.33689964820589025,0.989692571034557,1.2320758331697816,1.3974605465590841,0.49275933440189135,0.12689885981645396,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.24993,-114.0216,>=2000,3,2.5,1329,0,0,5.9832616585932215,10.556520504724556,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5397292924222652,-0.3358866080128245,0.989692571034557,1.2320758331697816,0.5649481651012631,0.493439028403654,0.1272223211515755,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2593,-114.02104,<2000,1,1.0,1600,0,0,4.94613865613925,11.561729690099158,2,0,3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.5325691630380769,-0.3350270587580861,-0.9668352441090436,-0.7585954733562923,1.0439521043264637,0.27519228505149285,0.1886582935106766,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2654043,-114.04462,>=2000,3,2.5,1800,0,0,4.838235356086893,11.86871847111064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5279045336037269,-0.3712202220196313,0.989692571034557,1.2320758331697816,1.3974605465590841,0.2524856786242354,0.20742071086537586,-0.6941208643486356,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
51.2507194,-114.0239848,<2000,1,1.0,725,0,0,5.920496156790179,10.589453733946304,2,0,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5391260687151264,-0.33954705991043643,-0.9668352441090436,-0.7585954733562923,-0.5026473304412504,0.4802309842941645,0.12923512106387358,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2537716,-114.0305299,>=2000,3,1.5,1300,1,1,5.680634457150719,10.791654757000916,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5367937157902167,-0.3495931953160166,0.989692571034557,-0.09503837118093428,0.5136894409775332,0.429755742035183,0.14159316220009321,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2496146,-114.030942,>=2000,3,2.5,1458,1,1,6.136270299722042,10.33720266579026,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5399703068094326,-0.35022573147291947,0.989692571034557,1.2320758331697816,0.7929611103413032,0.5256373670308861,0.11381814131849531,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.249266,-114.0303033,>=2000,2,2.5,1265,0,0,6.16382903283273,10.31131150498738,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5402366911320946,-0.34924538484972134,0.011428663462756623,1.2320758331697816,0.4518254635868246,0.5314366827707623,0.1122357357231485,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.262799020674,-114.030842329053,<2000,2,1.5,1000,0,0,4.72085856822833,11.761553189882546,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5298953700024556,-0.35007274560112117,0.011428663462756623,-0.09503837118093428,-0.016573222371397387,0.22778552094317397,0.2008710261319132,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.3027908,-114.039872,>=2000,3,2.5,1560,0,0,2.051346356229388,16.032508686319517,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.49933546452989397,-0.3639324722670627,0.989692571034557,1.2320758331697816,0.9732504158799397,-0.33397267478583254,0.46190157344855964,-0.6752116559114341,-0.012317550292698928,-1.075621125375723,-0.7396472884231193,-0.8666587339579926,-0.7502032381006152,-0.5675575997629827
51.250055267921,-114.034777569312,>=2000,2,2.5,1500,1,1,6.156783395918743,10.319459832022917,2,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5396335683537438,-0.3561129828007526,0.011428663462756623,1.2320758331697816,0.8671978832101536,0.5299540357677732,0.11273374191112577,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2739826,-113.9929094,<2000,3,1.5,1150,1,1,3.4766195511870244,13.76292109024866,2,0,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5213493854824537,-0.2918491368562491,0.989692571034557,-0.09503837118093428,0.2485581093030679,-0.034045633874945816,0.3231898278263724,-0.6752116559114341,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.5547325788444293,-0.6863551234573142,-0.3574490769569942
51.2673976,-114.0127916,<2000,1,1.0,900,0,0,3.993324237496033,12.593098545995876,3,0,4,0,0,2,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5263813440731492,-0.3223665121997077,-0.9668352441090436,-0.7585954733562923,-0.19332744348770758,0.07468699937580103,0.25169308213459424,-0.6657570516928333,-0.012317550292698928,-0.6386635095877856,-0.7396472884231193,-0.5547325788444293,-0.49481077952741137,-0.3574490769569942
51.2523335,-114.0253997,<2000,2,1.5,1100,1,1,5.7604347470532895,10.732623996368345,2,0,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.5378926466405269,-0.34171880319706843,0.011428663462756623,-0.09503837118093428,0.1601809987449128,0.44654849790751977,0.13798534381629293,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.256201508537,-114.024852558752,>=2000,3,2.5,2088,0,0,5.330711599464066,11.156185524563195,2,0,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5349368898012434,-0.3408789909614575,0.989692571034557,1.2320758331697816,1.9065127033740574,0.35611980499213874,0.1638724076405855,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.253532716265,-114.031680869312,>=2000,3,2.5,2200,0,0,5.726574262683198,10.746219069337103,2,0,3,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.5369762599151244,-0.35135982891304846,0.989692571034557,1.2320758331697816,2.104477431024325,0.4394230745733409,0.138816242040544,-0.6752116559114341,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.710695656401211,-0.6863551234573142,-0.5675575997629827
51.2702975,-114.0298864,>=2000,2,2.0,960,1,1,3.9103124188812046,12.589338690066118,2,0,1,0,0,2,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.5241653719065359,-0.3486054811277573,0.011428663462756623,0.5685187309944237,-0.08727491081792146,0.05721842618866778,0.2514632887658749,-0.6752116559114341,-0.012317550292698928,-0.9663817214287386,-0.7396472884231193,-0.5547325788444293,-0.5586588941707124,-0.5675575997629827
51.289525097678,-114.020054834918,<2000,2,2.0,907,0,0,1.6708735781038806,14.826204959541922,11,0,3,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5094725130888661,-0.3335149196294859,0.011428663462756623,0.5685187309944237,-0.18095464800956587,-0.4140373773944574,0.3881751854556257,-0.590120217944027,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.39876950128764754,-0.6225070088140132,-0.3574490769569942
51.289525097678,-114.020054834918,<2000,1,2.0,1079,0,0,1.6708735781038806,14.826204959541922,11,0,3,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5094725130888661,-0.3335149196294859,-0.9668352441090436,0.5685187309944237,0.12306261231048767,-0.4140373773944574,0.3881751854556257,-0.590120217944027,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.39876950128764754,-0.6225070088140132,-0.3574490769569942
51.289525097678,-114.020054834918,<2000,1,1.0,648,0,0,1.6708735781038806,14.826204959541922,11,0,3,0,0,3,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5094725130888661,-0.3335149196294859,-0.9668352441090436,-0.7585954733562923,-0.6387480807008092,-0.4140373773944574,0.3881751854556257,-0.590120217944027,-0.012317550292698928,-0.7479029135347699,-0.7396472884231193,-0.39876950128764754,-0.6225070088140132,-0.3574490769569942
